Code AGB;Code CIQUAL;Groupe d aliment;Sous-groupe d aliment;Nom du Produit en Français;LCI Name;DQR;Nom et code;Agriculture;Transformation;Emballage;Transport;Supermarché et distribution;Consommation;Total;Agriculture;Transformation;Emballage;Transport;Supermarché et distribution;Consommation;Total;Agriculture;Transformation;Emballage;Transport;Supermarché et distribution;Consommation;Total;Agriculture;Transformation;Emballage;Transport;Supermarché et distribution;Consommation;Total;Agriculture;Transformation;Emballage;Transport;Supermarché et distribution;Consommation;Total;Agriculture;Transformation;Emballage;Transport;Supermarché et distribution;Consommation;Total;Agriculture;Transformation;Emballage;Transport;Supermarché et distribution;Consommation;Total;Agriculture;Transformation;Emballage;Transport;Supermarché et distribution;Consommation;Total;Agriculture;Transformation;Emballage;Transport;Supermarché et distribution;Consommation;Total;Agriculture;Transformation;Emballage;Transport;Supermarché et distribution;Consommation;Total;Agriculture;Transformation;Emballage;Transport;Supermarché et distribution;Consommation;Total;Agriculture;Transformation;Emballage;Transport;Supermarché et distribution;Consommation;Total;Agriculture;Transformation;Emballage;Transport;Supermarché et distribution;Consommation;Total;Agriculture;Transformation;Emballage;Transport;Supermarché et distribution;Consommation;Total;Agriculture;Transformation;Emballage;Transport;Supermarché et distribution;Consommation;Total;Agriculture;Transformation;Emballage;Transport;Supermarché et distribution;Consommation;Total;Agriculture;Transformation;Emballage;Transport;Supermarché et distribution;Consommation;Total;DQR Overall;P;TiR;GR;TeR
4103;4103;fruits. légumes. légumineuses et oléagineux;pommes de terre et autres tubercules;Patate douce. purée. cuisinée à la crème;Sweet potato. puree. cooked with cream;2.96;Patate douce. purée. cuisinée à la crème (4103);0.052859411;0.038635174;0.010386745;0.011407291;0.0012739626;0.0040545827;0.1186171663;0.45539018;0.20015376;0.10429359;0.14284196;0.0056476677;0.011045523;0.9193726807;1.6832381E-08;2.0315413E-08;1.26707E-08;3.3217185E-08;4.8879554E-10;1.1744531E-09;8.469892764E-08;0.023670062;0.44227248;0.011428839;0.011334745;0.01746378;0.069822517;0.575992423;0.0010178542;0.00048898763;0.00036485994;0.00035775656;1.5668324E-05;3.1748667E-05;0.002276875321;3.5758212E-05;1.1321373E-05;8.1063917E-06;1.1578373E-05;2.7177721E-07;6.7716744E-07;6.771329435E-05;1.629991E-05;5.915262E-06;9.9322937E-07;1.3969062E-06;1.4249989E-07;2.974477E-07;2.504525516E-05;4.0927263E-05;1.8620941E-05;5.5495504E-06;5.5858288E-06;5.5201222E-07;1.2910386E-06;7.252663402E-05;0.0054570316;0.0014506501;0.00051138895;0.00041685474;2.8113578E-05;6.687598E-05;0.007930914948;6.1747792E-05;4.5718731E-05;4.683682E-05;9.8033016E-06;1.9081674E-06;3.7983375E-06;0.0001698131495;0.0022069789;0.00095490052;0.00027184342;8.6849853E-05;6.6007457E-06;1.4682424E-05;0.0035418558627;0.023550761;0.0047947761;0.0016623836;0.00094616175;6.8787761E-05;0.00011442928;0.031137299491;6.5594556;1.4594101;0.71157701;0.75704907;0.059485796;0.043309264;9.59028684;38.46687;3.1535874;4.4647785;1.5296287;0.024650774;0.074059488;47.713574862;0.70519134;0.021140873;0.034772918;0.0073581712;0.0076085749;0.005105896;0.7811777731;1.6334363;11.095025;1.416085;2.1768368;0.40674792;1.5282002;18.25633122;0.0014493573;0.0037094053;0.00048550055;0.00051075908;0.00011249816;0.00043502158;0.00670254197;2.96;3.02;3;2.6;3.21
15201;15201;fruits. légumes. légumineuses et oléagineux;fruits à coque et graines oléagineuses;Pâte d amande. préemballée;Almond paste or marzipan. prepacked;3.19;Pâte d amande. préemballée (15201);0.47021266;0.044128316;0.02370999;0.022221461;0.0067652861;0;0.5670377131;1.5013158;0.33336379;0.28154442;0.23678849;0.026314938;0;2.379327438;1.039834E-07;2.5172492E-08;6.9216467E-09;5.1149496E-08;2.5636945E-09;0;1.897907292E-07;0.074183679;0.43311071;0.029118902;0.019247824;0.09990305;0;0.655564165;0.0086551916;0.00072595222;0.0007882157;0.0015939664;6.6754543E-05;0;0.011830080463;0.00031014048;1.5440471E-05;7.62048E-06;1.6220349E-05;1.2143488E-06;0;0.0003506361288;6.2239254E-05;6.0700292E-06;1.4406124E-06;2.0744763E-06;5.8575184E-07;0;7.241012374E-05;0.00026991549;1.7243403E-05;7.9780628E-06;1.1712753E-05;2.4875999E-06;0;0.0003093373087;0.045105671;0.0020039349;0.00091051573;0.0019436699;0.00012562406;0;0.05008941559;0.00043412896;7.4841592E-05;7.2270929E-05;2.0252194E-05;7.7121937E-06;0;0.0006092058687;0.017690234;0.0012533349;0.00019542697;0.000509321;2.827763E-05;0;0.0196765945;0.19469323;0.0069879421;0.0018631734;0.0056059897;0.00025987658;0;0.20941021178;148.6943;3.6527859;0.55457697;1.1605885;0.18762445;0;154.24987582;240.4384;3.5251816;1.198859;2.3285642;0.12184904;0;247.61285384;17.628312;0.039168285;0.23095765;0.011798435;0.042592891;0;17.952829261;10.845979;11.67785;5.4256633;3.4599239;2.304568;0;33.7139842;0.012113116;0.0014171107;0.001012103;0.00081362498;0.00063564782;0;0.0159916025;3.19;3.07;4;2.61;3.08
13730;13730;fruits. légumes. légumineuses et oléagineux;fruits;Pêche au sirop léger. appertisée. égouttée;Peach. canned in light syrup. drained;2.55;Pêche au sirop léger. appertisée. égouttée (13730);0.18714836;0.082051437;0.026951696;0.019659772;0.0080343116;0;0.3238455766;0.22467575;0.41956498;0.3126689;0.24408675;0.028197618;0;1.229193998;2.6682323E-08;2.7158279E-08;1.5657656E-08;5.674674E-08;2.9802717E-09;0;1.292252697E-07;0.065079895;1.341498;0.012716953;0.019231606;0.1242541;0;1.562780554;0.0012698623;0.00089649072;0.0015093185;0.00066211199;6.7012567E-05;0;0.004404796077;2.8838926E-05;1.8956012E-05;2.1667331E-05;1.9657862E-05;1.2770084E-06;0;9.03971394E-05;2.0787574E-05;3.9664922E-06;1.7222683E-06;2.370762E-06;5.7199841E-07;0;2.941909491E-05;8.2385887E-05;1.8011019E-05;0.00019031772;9.554872E-06;2.629758E-06;0;0.000302899256;0.0033200206;0.002030244;0.0011732096;0.00078915239;0.00013177887;0;0.00744440546;4.909697E-05;9.321995E-05;0.00015377094;1.6441256E-05;7.4030599E-06;0;0.0003199321759;0.0022654177;0.00068299972;0.0003015318;0.00016659502;2.8632649E-05;0;0.003445176889;0.016899976;0.0062055257;0.0030490566;0.00181999;0.00023132424;0;0.02820587254;16.132518;5.3230486;0.94189727;1.2898976;0.12722181;0;23.81458328;32.876807;1.4383014;0.9070496;2.5884045;0.13828405;0;37.94884655;19.114957;0.10161213;0.035740836;0.01243329;0.052433313;0;19.317176569;3.1572151;29.738136;3.2251936;3.7138213;2.8441103;0;42.6784763;0.0035393055;0.0022881389;0.00045713999;0.00086615705;0.00078467676;0;0.0079354182;2.55;2.25;3.62;1.96;2.39
13731;13731;fruits. légumes. légumineuses et oléagineux;fruits;Pêche au sirop léger. appertisée. non égouttée;Peach. canned in light syrup. not drained;2.55;Pêche au sirop léger. appertisée. non égouttée (13731);0.10513953;0.046096313;0.015203007;0.011044778;0.0045136582;0;0.1819972862;0.12622233;0.23571067;0.17544348;0.13712695;0.015841359;0;0.690344789;1.4990069E-08;1.525746E-08;8.7799367E-09;3.188009E-08;1.6743099E-09;0;7.25818656E-08;0.036561739;0.75365057;0.0071152374;0.010804239;0.069805672;0;0.8779374574;0.00071340577;0.00050364647;0.00084691951;0.00037197124;3.764751E-05;0;0.0024735905;1.6201644E-05;1.0649445E-05;1.2132802E-05;1.1043705E-05;7.1742043E-07;0;5.074501643E-05;1.1678412E-05;2.2283664E-06;9.2556211E-07;1.3318846E-06;3.2134742E-07;0;1.648557253E-05;4.6284206E-05;1.011855E-05;0.0001067532;5.3678888E-06;1.4773921E-06;0;0.0001700012369;0.0018651801;0.0011405865;0.00065664769;0.00044334226;7.4033075E-05;0;0.004179789625;2.7582567E-05;5.2370758E-05;8.5895414E-05;9.2366324E-06;4.1590224E-06;0;0.0001792443938;0.0012727066;0.00038370771;0.00016036889;9.3592171E-05;1.6085758E-05;0;0.001926461129;0.0094943686;0.0034862504;0.0017059554;0.0010224604;0.00012995744;0;0.01583899224;9.0632122;2.9904767;0.50105869;0.72465927;0.071472924;0;13.350879784;18.470116;0.80803452;0.50633885;1.4541552;0.077687666;0;21.316332236;10.73874;0.057085469;0.037056285;0.0069849669;0.029456918;0;10.8693236389;1.7737164;16.706818;1.8094524;2.0864098;1.5978148;0;23.9742114;0.0019883739;0.0012854713;0.0002539903;0.00048660356;0.00044082964;0;0.0044552687;2.55;2.25;3.62;1.96;2.39
13043;13043;fruits. légumes. légumineuses et oléagineux;fruits;Pêche. pulpe et peau. crue;Peach. pulp and peel. raw;2.25;Pêche. pulpe et peau. crue (13043);0.18568769;0;0;0.022810378;0.0010292654;0.0032877509;0.2128150843;0.22292218;0;0;0.28870297;0.0068363046;0.080370398;0.5988318526;2.6474071E-08;0;0;6.9481866E-08;4.3268922E-10;5.7646684E-10;9.696509306E-08;0.064571955;0;0;0.01855703;0.0098382876;0.00017935044;0.09314662304;0.0012599512;0;0;0.0010043311;2.216915E-05;8.1531065E-05;0.002367982515;2.8613842E-05;0;0;1.8383656E-05;3.4933618E-07;5.7355825E-07;4.792039243E-05;2.062533E-05;0;0;2.4303916E-06;2.1217345E-07;8.2358334E-07;2.409147839E-05;8.1742876E-05;0;0;1.1672215E-05;6.9956092E-07;1.9188868E-06;9.603353872E-05;0.0032941083;0;0;0.0010978438;3.6301176E-05;5.1323065E-05;0.004479576341;4.8713775E-05;0;0;2.1138374E-05;2.9181678E-06;1.3836593E-05;8.66069098E-05;0.0022477364;0;0;0.00030235041;9.20273E-06;9.3330378E-05;0.002652619918;0.016768074;0;0;0.003284754;0.00011598516;0.00021550056;0.02038431372;16.006606;0;0;1.4509212;0.12225411;0.37090746;17.95068877;32.620208;0;0;2.1548635;0.024996935;0.049275629;34.849344064;18.965767;0;0;0.013245047;0.0047769752;0.002806341;18.9865953632;3.1325735;0;0;3.882469;0.24527445;0.05001923;7.31033618;0.0035116817;0;0;0.001270523;6.8166039E-05;1.6242844E-05;0.004866613583;2.25;1.96;3.27;1.66;2.1
13118;13118;fruits. légumes. légumineuses et oléagineux;fruits;Pêche. sèche;Peach. dried;2.64;Pêche. sèche (13118);3.2353568;1.0181323;0.047419979;0.024635319;0.0092066879;0.013151004;4.3479020899;3.8847295;3.1188048;0.56308884;0.3048784;0.03045724;0.32148159;8.22344037;4.6132281E-07;3.2371572E-07;1.3843293E-08;7.0795522E-08;2.7537301E-09;2.3058674E-09;8.747369425E-07;1.1253015;20.153629;0.058237803;0.024059495;0.14010757;0.00071740174;21.50205276974;0.021954486;0.0081331069;0.0015764314;0.00084928128;9.2608231E-05;0.00032612426;0.032932038071;0.00049864831;0.00017072045;1.524096E-05;2.4502635E-05;1.7800521E-06;2.294233E-06;0.0007131866401;0.00035943042;3.3240616E-05;2.8812247E-06;2.9545198E-06;8.8653722E-07;3.2943334E-06;0.00040268765112;0.0014240876;0.00018722728;1.5956126E-05;1.1989886E-05;3.5516402E-06;7.6755472E-06;0.0016504880794;0.057405524;0.015328693;0.0018210315;0.0010159765;0.00017843798;0.00020529226;0.07595495524;0.00084871393;0.00076575713;0.00014454186;2.0658535E-05;1.1660986E-05;5.534637E-05;0.001846678811;0.039172831;0.0041168669;0.00039085395;0.00021617037;4.1116892E-05;0.00037332151;0.044311160622;0.29222231;0.03118135;0.0037263468;0.0023627062;0.0003916102;0.00086200225;0.33074632545;278.82797;9.5230868;1.1091539;1.6095072;0.27160428;1.4836299;292.82495208;568.37918;15.289898;2.397718;3.2249772;0.17292054;0.19710252;589.66179626;330.44352;0.2963908;0.46191531;0.015515536;0.061752402;0.011225364;331.290319412;54.586958;439.99452;10.851327;4.6362641;3.1104608;0.20007692;513.37960682;0.061188853;0.030321201;0.002024206;0.0010804177;0.00088429931;6.4971376E-05;0.095563948386;2.64;1.96;3.54;1.66;3.4
20093;20093;fruits. légumes. légumineuses et oléagineux;légumes;Petits pois et carottes. appertisés. égouttés;Garden peas and carrots. canned. drained;2.89;Petits pois et carottes. appertisés. égouttés (20093);0.047196292;0.0160141;0.022885117;0.024355476;0.0068156239;0.0040545827;0.1213211916;0.18445326;0.19767024;0.26516641;0.31181646;0.023920451;0.011045523;0.994072344;1.9359439E-08;2.8334948E-08;1.3276706E-08;7.5568815E-08;2.528208E-09;1.1744531E-09;1.402425691E-07;0.021031324;0.067438751;0.010777712;0.019378314;0.10540657;0.069822517;0.293855188;0.00088456474;0.00024942978;0.0012800183;0.0010575534;5.684774E-05;3.1748667E-05;0.003560162627;1.7929684E-05;2.7234489E-06;1.8366657E-05;1.9253403E-05;1.0833048E-06;6.7716744E-07;6.003366514E-05;4.5123844E-06;1.650501E-06;1.446267E-06;2.5862841E-06;4.852346E-07;2.974477E-07;1.09781188E-05;1.8989715E-05;7.6575976E-06;0.00016139067;1.2549234E-05;2.2308621E-06;1.2910386E-06;0.0002041091173;0.0029226414;0.00034257835;0.00099438434;0.0011245007;0.00011178994;6.687598E-05;0.00556277071;4.8892996E-05;2.251151E-05;0.00013027299;2.2948077E-05;6.2801239E-06;3.7983375E-06;0.0002347040344;0.0027318641;0.00037068759;0.00025262012;0.00032058143;2.4289495E-05;1.4682424E-05;0.003714725159;0.012135784;0.0010507667;0.0025840906;0.0034759073;0.00019623573;0.00011442928;0.01955721361;11.02299;1.2474817;0.78915193;1.5600552;0.10792412;0.043309264;14.770912214;28.589696;0.22248376;0.76830828;2.2163415;0.11730838;0.074059489;31.988197409;2.2023093;0.092613367;0.036283549;0.014159145;0.044479945;0.005105896;2.394951202;1.5874902;4.4125223;2.7351087;4.1228397;2.4127003;1.5282003;16.7988615;0.001254553;0.00025152224;0.00038680367;0.0014142633;0.00066565276;0.00043502158;0.00440781655;2.89;2.98;3.13;2.19;3.28
20214;20214;fruits. légumes. légumineuses et oléagineux;légumes;Petits pois et carottes. surgelés. crus;Garden peas and carrots. frozen. raw;2.53;Petits pois et carottes. surgelés. crus (20214);0.059465651;0.041875859;0.015064311;0.015920744;0.016140261;0.0092886805;0.1577555065;0.20166041;0.230229;0.18055062;0.20369331;0.064513564;0.025304288;0.905951192;2.2390855E-08;2.5564159E-08;3.083132E-09;4.9292206E-08;4.6826743E-09;2.6905653E-09;1.077035916E-07;0.020097552;0.53466666;0.043876446;0.012789207;0.26417738;0.15995704;1.035564285;0.00095308682;0.00050812748;0.00036387836;0.00068392639;0.00012335078;7.2733309E-05;0.002705103139;2.317083E-05;1.1567879E-05;4.3316114E-06;1.2711494E-05;2.5879202E-06;1.551329E-06;5.59210636E-05;4.6658353E-06;5.7400164E-06;6.1479252E-07;1.7000596E-06;1.1413974E-06;6.8142563E-07;1.454352685E-05;2.3117504E-05;1.7977241E-05;3.6682609E-06;8.1983304E-06;4.9877648E-06;2.957652E-06;6.09067531E-05;0.0037408948;0.0013985318;0.00040519553;0.0007288734;0.00025710146;0.00015320679;0.00668380378;5.7005239E-05;4.8996258E-05;1.4316141E-05;1.5000085E-05;1.4606813E-05;8.701646E-06;0.000158626182;0.0030130297;0.0011405698;9.0329642E-05;0.00020625276;5.6400368E-05;3.3636099E-05;0.004540218369;0.015775868;0.0047847381;0.00082412644;0.0022363267;0.00044288308;0.00026214709;0.02432608941;12.113581;1.9102401;0.15174277;1.0212467;0.18003992;0.099217587;15.476068077;41.3601;2.9797786;0.17132748;1.4713119;0.28230887;0.16966356;46.43449041;3.1404694;0.12459654;0.076341876;0.0092960206;0.031507413;0.011697144;3.3939083936;1.7068378;13.500648;4.5041877;2.7067832;5.8152885;3.5009679;31.7347131;0.0011618581;0.0011904159;0.00074223184;0.00091801229;0.0016488665;0.00099659489;0.00665797952;2.53;2.42;3.24;2.21;2.24
20215;20215;fruits. légumes. légumineuses et oléagineux;légumes;Petits pois et carottes. surgelés. cuits;Garden peas and carrots. frozen. cooked;2.89;Petits pois et carottes. surgelés. cuits (20215);0.057747776;0.041637178;0.021679061;0.016377682;0.016140261;0.013343263;0.166925221;0.22425421;0.22595124;0.26265668;0.20921063;0.064513564;0.036349811;1.022936135;2.3677605E-08;2.5454675E-08;6.2686462E-09;5.0539256E-08;4.6826743E-09;3.8650184E-09;1.144878749E-07;0.025580589;0.53463365;0.026340252;0.013249317;0.26417738;0.22977956;1.093760748;0.0010784185;0.00050118152;0.00071439084;0.00070310548;0.00012335078;0.00010448198;0.0032249291;2.1892464E-05;1.1417738E-05;6.8990135E-06;1.3139004E-05;2.5879202E-06;2.2284965E-06;5.81646362E-05;5.4603001E-06;5.7080365E-06;1.3092307E-06;1.7516653E-06;1.1413974E-06;9.7887333E-07;1.634950333E-05;2.2918342E-05;1.7888711E-05;7.2340644E-06;8.4326256E-06;4.9877648E-06;4.2486906E-06;6.57101984E-05;0.0035842617;0.0013783655;0.00082461631;0.0007500171;0.00025710146;0.00022008277;0.00701444484;5.8490584E-05;4.8186563E-05;6.5375843E-05;1.5447159E-05;1.4606813E-05;1.2499984E-05;0.000214606946;0.0033690779;0.0011322734;0.00017818792;0.00021162598;5.6400368E-05;4.8318523E-05;0.004995884091;0.014940714;0.0047007627;0.0016907002;0.0022949392;0.00044288308;0.00037657637;0.02444657555;13.596227;1.8140606;0.50333623;1.0498628;0.18003992;0.14252685;17.2860534;35.296262;2.9717413;1.0850501;1.531122;0.28230887;0.24372304;41.41020731;2.7189048;0.12884222;0.20891533;0.0095888414;0.031507413;0.01680304;3.1145616444;1.9170313;13.491679;4.9081972;2.7899974;5.8152885;5.0291681;33.9513615;0.0013714668;0.0011884937;0.00091562111;0.00093735697;0.0016488665;0.0014316165;0.00749342158;2.89;2.98;3.13;2.19;3.28
20036;20036;fruits. légumes. légumineuses et oléagineux;légumes;Petits pois. appertisés. égouttés;Garden peas. canned. drained;1.7;Petits pois. appertisés. égouttés (20036);0.10073722;0.016005497;0.02782229;0.022778371;0.0068235393;0.0041388338;0.1783057511;0.48562265;0.1931281;0.32144606;0.29204932;0.023587097;0.01127504;1.327108267;4.8150872E-08;2.7471397E-08;1.6078441E-08;7.0909308E-08;2.4928439E-09;1.1988573E-09;1.663017192E-07;0.01508485;0.064658841;0.0130513;0.017879368;0.10591214;0.071273375;0.287859874;0.0022759723;0.00027368317;0.0015601497;0.00099528485;5.6610866E-05;3.2408379E-05;0.005194109265;4.9571889E-05;3.0221565E-06;2.2291097E-05;1.7828798E-05;1.0856006E-06;6.9123845E-07;9.449077955E-05;2.2503649E-06;1.9332238E-06;1.7373774E-06;2.4167904E-06;4.862773E-07;3.0362843E-07;9.12766223E-06;3.606285E-05;8.5412808E-06;0.00019626367;1.1771378E-05;2.2313416E-06;1.3178653E-06;0.0002561883857;0.0082108359;0.0003630148;0.0012103507;0.0010562713;0.00011173527;6.8265611E-05;0.011020473581;0.00011002368;2.7014973E-05;0.00015801376;2.1431477E-05;6.2890903E-06;3.877264E-06;0.0003266502443;0.0074077256;0.00035666755;0.00030525316;0.00030286872;2.4290306E-05;1.4987513E-05;0.008411792849;0.036712907;0.0010567902;0.0031631019;0.0032834986;0.00019587836;0.00011680703;0.04452898309;11.440956;1.2189367;0.94992103;1.4580834;0.10581305;0.044209197;15.217919377;84.176418;0.2562782;0.92718534;2.0372797;0.11759061;0.075598387;87.590350237;3.9036098;0.086284547;0.051196546;0.013186626;0.044777383;0.0052119926;4.1042668946;2.7203773;4.300861;3.314795;3.8390431;2.4176412;1.5599551;18.1526727;0.0013240442;0.00037141296;0.00046813375;0.0013393558;0.00066832302;0.00044406099;0.00461533072;1.7;1.9;1.4;1.8;1.8
20072;20072;fruits. légumes. légumineuses et oléagineux;légumes;Petits pois. crus;Garden peas. raw;2.43;Petits pois. crus (20072);0.078034558;0;0;0.017176467;0.0050195459;0;0.1002305709;0.42662137;0;0;0.21936917;0.020190286;0;0.666180826;4.7559146E-08;0;0;5.2944573E-08;1.9121667E-09;0;1.024158857E-07;0.023203741;0;0;0.013988488;0.072863797;0;0.110056026;0.0015228908;0;0;0.00073108217;5.2352514E-05;0;0.002306325484;1.4896191E-05;0;0;1.3871656E-05;9.3967911E-07;0;2.970752611E-05;5.79288E-06;0;0;1.8445122E-06;4.6352625E-07;0;8.10091845E-06;0.0001505807;0;0;8.8482659E-06;1.9211616E-06;0;0.0001613501275;0.002755862;0;0;0.00078092708;9.7247675E-05;0;0.003634036755;0.00030433587;0;0;1.6237641E-05;6.1322241E-06;0;0.0003267057351;0.010735872;0;0;0.00021924009;2.2132618E-05;0;0.010977244708;0.011309347;0;0;0.0023773161;0.00021078551;0;0.01389744861;18.621568;0;0;1.1024754;0.16123435;0;19.88527775;156.22842;0;0;1.6196659;0.091924866;0;157.940010766;0.82213619;0;0;0.010090103;0.031201322;0;0.863427615;2.2391027;0;0;2.9342937;1.6851308;0;6.8585272;0.0014066213;0;0;0.00097980789;0.00046491531;0;0.0028513445;2.43;2.15;2.6;2.15;2.83
20037;20037;fruits. légumes. légumineuses et oléagineux;légumes;Petits pois. cuits;Garden peas. cooked;2.92;Petits pois. cuits (20037);0.091154354;0;0.019196324;0.02093967;0.0058634723;0.010730757;0.1478845773;0.49834838;0;0.22432164;0.26747266;0.023584839;0.094592249;1.108319768;5.5555172E-08;0;3.9723313E-09;6.4574295E-08;2.2336555E-09;1.0182388E-08;1.365178418E-07;0.02710494;0;0.056662145;0.017024472;0.085114244;0.10590714;0.291812941;0.0017789315;0;0.00046830051;0.00089256702;6.1154439E-05;0.00013084195;0.003331795419;1.7400659E-05;0;5.5857995E-06;1.6886541E-05;1.0976655E-06;1.4231428E-06;4.23938078E-05;6.7668255E-06;0;7.8712057E-07;2.2468726E-06;5.41458E-07;6.0513213E-07;1.09474088E-05;0.00017589753;0;4.7165989E-06;1.0786437E-05;2.2441627E-06;3.6539903E-06;0.0001972987189;0.0032191997;0;0.00052210522;0.00095303963;0.00011359773;0.00019431304;0.00500225532;0.00035550325;0;1.8480651E-05;1.9788991E-05;7.1632228E-06;8.4739708E-06;0.0004094100856;0.012540873;0;0.00011507732;0.00026788442;2.5853732E-05;3.9388592E-05;0.012989077064;0.013210765;0;0.0010581956;0.0029047684;0.00024622446;0.00035398678;0.01777394024;21.752375;0;0.19405117;1.3438167;0.18834236;0.47368819;23.95227342;182.4948;0;0.22039443;1.9694684;0.10738001;0.15583744;184.94788028;0.96036032;0;0.098575403;0.012293178;0.036447139;0.038468015;1.146144055;2.6155586;0;5.8161892;3.5747946;1.9684486;3.4955626;17.4705536;0.0016431137;0;0.00095836322;0.0011960073;0.0005430806;0.00075080954;0.00509137436;2.92;2.87;3.03;2.15;3.63
20284;20284;fruits. légumes. légumineuses et oléagineux;légumes;Petits pois. purée;Green peas. puree;2.92;Petits pois. purée (20284);0.091154354;0;0.019196324;0.02093967;0.00068907515;0.0040545827;0.13603400585;0.49834838;0;0.22432164;0.26747266;0.0054315669;0.011045523;1.0066197699;5.5555172E-08;0;3.9723313E-09;6.4574295E-08;3.0254795E-10;1.1744531E-09;1.2557879935E-07;0.02710494;0;0.056662145;0.017024472;0.0049689254;0.069822517;0.1755829994;0.0017789315;0;0.00046830051;0.00089256702;1.8466782E-05;3.1748667E-05;0.003190014479;1.7400659E-05;0;5.5857995E-06;1.6886541E-05;2.8353756E-07;6.7716744E-07;4.08337045E-05;6.7668255E-06;0;7.8712057E-07;2.2468726E-06;1.7917851E-07;2.974477E-07;1.027744488E-05;0.00017589753;0;4.7165989E-06;1.0786437E-05;5.6523422E-07;1.2910386E-06;0.00019325683872;0.0032191997;0;0.00052210522;0.00095303963;2.9489656E-05;6.687598E-05;0.004790710186;0.00035550325;0;1.8480651E-05;1.9788991E-05;2.4801605E-06;3.7983375E-06;0.00040005139;0.012540873;0;0.00011507732;0.00026788442;7.6397993E-06;1.4682424E-05;0.0129461569633;0.013210765;0;0.0010581956;0.0029047684;0.00010071782;0.00011442928;0.0173888761;21.752375;0;0.19405117;1.3438167;0.11012333;0.043309264;23.443675464;182.4948;0;0.22039443;1.9694684;0.018683954;0.074059488;184.777406272;0.96036032;0;0.098575403;0.012293178;0.002684244;0.005105896;1.079019041;2.6155586;0;5.8161892;3.5747946;0.13242066;1.5282002;13.66716326;0.0016431137;0;0.00095836322;0.0011960073;3.7023801E-05;0.00043502158;0.004269529601;2.92;2.87;3.03;2.15;3.63
20084;20084;fruits. légumes. légumineuses et oléagineux;légumes;Petits pois. surgelés. crus;Garden peas. frozen. raw;2.67;Petits pois. surgelés. crus (20084);0.081762759;0.012127896;0.021679061;0.014732449;0.016442075;0.0092886805;0.1560329205;0.39808404;0.072800051;0.26265668;0.18904512;0.068012458;0.025304288;1.015902637;3.9637657E-08;9.5380231E-09;6.2686462E-09;4.5945677E-08;4.8320507E-09;2.6905653E-09;1.089126193E-07;0.012326063;0.15028657;0.026340252;0.011563735;0.26423438;0.15995704;0.62470804;0.0018655454;0.00013799791;0.00071439084;0.00064302501;0.00013618829;7.2733309E-05;0.003569880759;3.8787971E-05;2.5312225E-06;6.8990135E-06;1.1528851E-05;2.7771782E-06;1.551329E-06;6.40755652E-05;1.7599406E-06;1.502211E-06;1.3092307E-06;1.557732E-06;1.2685243E-06;6.8142563E-07;8.07906423E-06;2.9365893E-05;7.3609447E-06;7.2340644E-06;7.5866558E-06;5.3622736E-06;2.957652E-06;5.98674835E-05;0.0064780563;0.00022966286;0.00082461631;0.00068262612;0.00027681393;0.00015320679;0.00864498231;9.03248E-05;2.0810384E-05;6.5375843E-05;1.3824811E-05;1.6382889E-05;8.701646E-06;0.000215420373;0.0060637694;0.00026840831;0.00017818792;0.00019574385;6.1683921E-05;3.3636099E-05;0.0068014295;0.028997014;0.00054889686;0.0016907002;0.0021220896;0.00051722306;0.00026214709;0.03413807081;9.3843996;0.78177524;0.50333623;0.94390588;0.26532287;0.099217587;11.977957407;69.516296;0.21752986;1.0850501;1.3141181;0.29304591;0.16966356;72.59570353;3.2033333;0.059413705;0.20891533;0.0085135694;0.032009841;0.011697144;3.5238828894;2.2178141;4.0641183;4.9081972;2.4839428;5.8316428;3.5009679;23.0066831;0.0010344716;0.00032443375;0.00091562111;0.00086506962;0.0016537994;0.00099659489;0.00578999037;2.67;2.41;3.05;2.15;3.09
